ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text
T20260218.0001,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",ABLE Manufacturing HQ,Primary Location,Waiting Customer,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-18 03:30:00,"Administrator, Autotask",,2026-02-28 03:30:00,2026-02-18 03:30:00,,,False,1,2.0,False,,,0.0,240.0,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate."
T20251219.0002,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",ABLE Manufacturing HQ,Primary Location,Waiting Customer,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-19 12:00:00,"Administrator, Autotask",,2025-12-29 12:00:00,2025-12-19 12:00:00,,,False,2,2.0,False,,,0.0,240.0,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access."
T20260113.0001,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,Waiting Customer,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-13 21:00:00,"Administrator, Autotask",,2026-01-23 21:00:00,2026-01-13 21:00:00,,,False,2,2.0,False,,,0.0,240.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.
T20251231.0002,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,ABLE Manufacturing HQ,Primary Location,Waiting Customer,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-31 01:30:00,"Administrator, Autotask",,2026-01-10 01:30:00,2025-12-31 01:30:00,,,False,4,2.0,False,,,0.0,240.0,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.
T20260111.0001,Network printer offline,The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,ABLE Manufacturing HQ,Primary Location,Waiting Customer,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-11 14:00:00,"Administrator, Autotask",,2026-01-21 14:00:00,2026-01-11 14:00:00,,,False,4,2.0,False,,,0.0,240.0,,3,18,Network printer offline The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.
T20251203.0002,Monitor flickering on docking station,User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,ABLE Manufacturing HQ,Primary Location,Waiting Customer,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-03 04:30:00,"Administrator, Autotask",,2025-12-13 04:30:00,2025-12-03 04:30:00,,,False,1,2.0,False,,,0.0,240.0,,5,16,Monitor flickering on docking station User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.
T20251219.0003,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,ABLE Manufacturing HQ,Primary Location,Waiting Customer,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-19 08:30:00,"Administrator, Autotask",,2025-12-29 08:30:00,2025-12-19 08:30:00,,,False,4,2.0,False,,,0.0,240.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20260121.0003,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,Waiting Customer,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-21 13:30:00,"Administrator, Autotask",,2026-01-31 13:30:00,2026-01-21 13:30:00,,,False,1,2.0,False,,,0.0,240.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.
T20120530.0001,Dan is still having issues with his email,Dan is still having issues with his email - all of a sudden actually worse since last week. I am wondering if you would be able to see something that I cannot. Below is the error message I am getting from Dan's email - it has been since last week happening all the time.,ABLE Manufacturing HQ,,In Progress,Medium,Client Portal,3.0,"Taylor, Mark",IT:Technician I,IT:Level I,IT:Applications,Email,IT:Remote (Billable),Able Manufacturing - Incident,,2012-06-12 20:00:00,"Administrator, Autotask",,2012-06-20 11:00:00,2012-06-13 20:00:00,,,True,2,3.0,False,,,1440.0,183.0,,8,54,Dan is still having issues with his email Dan is still having issues with his email - all of a sudden actually worse since last week. I am wondering if you would be able to see something that I cannot. Below is the error message I am getting from Dan's email - it has been since last week happening all the time.
T20251209.0001,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,ABLE Manufacturing HQ,Primary Location,In Progress,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-09 02:00:00,"Administrator, Autotask",,2025-12-16 11:00:00,2025-12-09 02:00:00,,,False,2,2.0,False,,,0.0,177.0,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.
T20260208.0001,Need access to CRM application,Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.,ABLE Manufacturing HQ,Primary Location,In Progress,High,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-08 23:00:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-08 23:00:00,,,False,3,2.0,False,,,0.0,180.0,,5,14,Need access to CRM application Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.
T20251213.0001,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",ABLE Manufacturing HQ,Primary Location,In Progress,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-13 03:30:00,"Administrator, Autotask",,2025-12-22 11:00:00,2025-12-13 03:30:00,,,False,1,2.0,False,,,0.0,223.5,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access."
T20260228.0002,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,ABLE Manufacturing HQ,Primary Location,In Progress,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-28 22:30:00,"Administrator, Autotask",,2026-03-09 11:00:00,2026-02-28 22:30:00,,,False,4,2.0,False,,,0.0,204.5,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.
T20260118.0001,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,In Progress,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-18 05:30:00,"Administrator, Autotask",,2026-01-26 11:00:00,2026-01-18 05:30:00,,,False,2,2.0,False,,,0.0,197.5,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.
T20251205.0003,Password reset request,Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,ABLE Manufacturing HQ,Primary Location,In Progress,High,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-05 19:30:00,"Administrator, Autotask",,2025-12-15 11:00:00,2025-12-05 19:30:00,,,False,3,2.0,False,,,0.0,231.5,,3,17,Password reset request Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.
T20260131.0002,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,ABLE Manufacturing HQ,Primary Location,In Progress,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-31 13:00:00,"Administrator, Autotask",,2026-02-09 11:00:00,2026-01-31 13:00:00,,,False,4,2.0,False,,,0.0,214.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.
T20260212.0002,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",ABLE Manufacturing HQ,Primary Location,In Progress,High,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-12 11:30:00,"Administrator, Autotask",,2026-02-19 14:30:00,2026-02-12 11:30:00,,,False,3,2.0,False,,,0.0,171.0,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access."
T20260224.0001,OneDrive sync errors,User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,ABLE Manufacturing HQ,Primary Location,In Progress,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-24 18:00:00,"Administrator, Autotask",,2026-03-04 11:00:00,2026-02-24 18:00:00,,,False,2,2.0,False,,,0.0,185.0,,3,13,OneDrive sync errors User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.
T20260113.0002,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,ABLE Manufacturing HQ,Primary Location,In Progress,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-13 19:00:00,"Administrator, Autotask",,2026-01-21 11:00:00,2026-01-13 19:00:00,,,False,4,2.0,False,,,0.0,184.0,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.
T20260115.0003,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,ABLE Manufacturing HQ,Primary Location,In Progress,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-15 08:00:00,"Administrator, Autotask",,2026-01-22 11:00:00,2026-01-15 08:00:00,,,False,3,2.0,False,,,0.0,171.0,,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.
T20260221.0001,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,ABLE Manufacturing HQ,Primary Location,In Progress,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-21 01:30:00,"Administrator, Autotask",,2026-03-02 11:00:00,2026-02-21 01:30:00,,,False,1,2.0,False,,,0.0,225.5,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.
T20251216.0001,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,In Progress,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-16 11:00:00,"Administrator, Autotask",,2025-12-23 14:00:00,2025-12-16 11:00:00,,,False,2,2.0,False,,,0.0,171.0,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.
T20260206.0001,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-06 23:30:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-06 23:30:00,,,False,1,2.0,False,,,0.0,227.5,,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.
T20260217.0001,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-17 08:00:00,"Administrator, Autotask",,2026-02-24 11:00:00,2026-02-17 08:00:00,,,False,2,2.0,False,,,0.0,171.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.
T20260121.0001,Monitor flickering on docking station,User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,High,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-21 01:00:00,"Administrator, Autotask",,2026-01-28 11:00:00,2026-01-21 01:00:00,,,False,3,2.0,False,,,0.0,178.0,,5,16,Monitor flickering on docking station User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.
T20251227.0001,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-27 17:30:00,"Administrator, Autotask",,2026-01-05 11:00:00,2025-12-27 17:30:00,,,False,1,2.0,False,,,0.0,209.5,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.
T20260212.0003,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-12 08:00:00,"Administrator, Autotask",,2026-02-19 11:00:00,2026-02-12 08:00:00,,,False,1,2.0,False,,,0.0,171.0,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.
T20260205.0002,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-05 17:00:00,"Administrator, Autotask",,2026-02-13 11:00:00,2026-02-05 17:00:00,,,False,2,2.0,False,,,0.0,186.0,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.
T20260125.0002,Slow computer performance,User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-25 14:00:00,"Administrator, Autotask",,2026-02-02 11:00:00,2026-01-25 14:00:00,,,False,4,2.0,False,,,0.0,189.0,,3,19,Slow computer performance User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.
T20251229.0003,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-29 17:00:00,"Administrator, Autotask",,2026-01-06 11:00:00,2025-12-29 17:00:00,,,False,1,2.0,False,,,0.0,186.0,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.
T20260111.0002,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-11 13:30:00,"Administrator, Autotask",,2026-01-19 11:00:00,2026-01-11 13:30:00,,,False,2,2.0,False,,,0.0,189.5,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.
T20260220.0005,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,High,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-20 08:30:00,"Administrator, Autotask",,2026-02-27 11:30:00,2026-02-20 08:30:00,,,False,3,2.0,False,,,0.0,171.0,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.
T20120604.0002.001,Monthy Services Checkup,Monthy Services Checkup,ABLE Manufacturing HQ,,Scheduled,Low,In Person/Onsite,2.0,"Taylor, Mark",IT:Technician I,IT:Level I,IT:Hardware,Other,IT:Onsite (Billable),,,2012-06-18 08:08:00,"Administrator, Autotask",,2012-06-18 12:00:00,2012-06-18 08:08:00,,,True,1,2.0,False,,,0.0,3.87,,3,3,Monthy Services Checkup Monthy Services Checkup
T20120604.0002.002,Monthy Services Checkup,Monthy Services Checkup,ABLE Manufacturing HQ,,Scheduled,Low,In Person/Onsite,2.0,"Taylor, Mark",IT:Technician I,Triage,IT:Hardware,Other,IT:Onsite (Billable),,,2012-06-18 08:08:00,"Administrator, Autotask",,2012-07-16 12:00:00,2012-06-18 08:08:00,,,True,1,2.0,False,,,0.0,675.87,,3,3,Monthy Services Checkup Monthy Services Checkup
T20120604.0002.003,Monthy Services Checkup,Monthy Services Checkup,ABLE Manufacturing HQ,,Scheduled,Low,In Person/Onsite,2.0,"Taylor, Mark",IT:Technician I,Triage,IT:Hardware,Other,IT:Onsite (Billable),,,2012-06-18 08:08:00,"Administrator, Autotask",,2012-08-20 12:00:00,2012-06-18 08:08:00,,,True,1,2.0,False,,,0.0,1515.87,,3,3,Monthy Services Checkup Monthy Services Checkup
T20120604.0002.004,Monthy Services Checkup,Monthy Services Checkup,ABLE Manufacturing HQ,,Scheduled,Low,In Person/Onsite,2.0,"Taylor, Mark",IT:Technician I,Triage,IT:Hardware,Other,IT:Onsite (Billable),,,2012-06-18 08:08:00,"Administrator, Autotask",,2012-09-17 12:00:00,2012-06-18 08:08:00,,,True,1,2.0,False,,,0.0,2187.87,,3,3,Monthy Services Checkup Monthy Services Checkup
T20120604.0002.005,Monthy Services Checkup,Monthy Services Checkup,ABLE Manufacturing HQ,,Scheduled,Low,In Person/Onsite,2.0,"Taylor, Mark",IT:Technician I,Triage,IT:Hardware,Other,IT:Onsite (Billable),,,2012-06-18 08:08:00,"Administrator, Autotask",,2012-10-15 12:00:00,2012-06-18 08:08:00,,,True,1,2.0,False,,,0.0,2859.87,,3,3,Monthy Services Checkup Monthy Services Checkup
T20120604.0002.006,Monthy Services Checkup,Monthy Services Checkup,ABLE Manufacturing HQ,,Scheduled,Low,In Person/Onsite,2.0,"Taylor, Mark",IT:Technician I,IT:Level I,IT:Hardware,Other,IT:Onsite (Billable),,,2012-06-18 08:08:00,"Administrator, Autotask",,2012-11-19 12:00:00,2012-06-18 08:08:00,,,True,1,2.0,False,,,0.0,3699.87,,3,3,Monthy Services Checkup Monthy Services Checkup
T20260105.0001,Password reset request,Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,ABLE Manufacturing HQ,Primary Location,Scheduled,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-05 01:30:00,"Administrator, Autotask",,2026-01-12 11:00:00,2026-01-05 01:30:00,,,False,3,2.0,False,,,0.0,177.5,,3,17,Password reset request Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.
T20260202.0001,Slow computer performance,User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.,ABLE Manufacturing HQ,Primary Location,Scheduled,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-02 12:00:00,"Administrator, Autotask",,2026-02-09 15:00:00,2026-02-02 12:00:00,,,False,4,2.0,False,,,0.0,171.0,,3,19,Slow computer performance User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.
T20251205.0001,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",ABLE Manufacturing HQ,Primary Location,Scheduled,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-05 05:30:00,"Administrator, Autotask",,2025-12-12 11:00:00,2025-12-05 05:30:00,,,False,2,2.0,False,,,0.0,173.5,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate."
T20260126.0002,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,ABLE Manufacturing HQ,Primary Location,Scheduled,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-26 22:30:00,"Administrator, Autotask",,2026-02-03 11:00:00,2026-01-26 22:30:00,,,False,1,2.0,False,,,0.0,180.5,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20251227.0002,Network printer offline,The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,ABLE Manufacturing HQ,Primary Location,Scheduled,High,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-27 08:00:00,"Administrator, Autotask",,2026-01-05 11:00:00,2025-12-27 08:00:00,,,False,3,2.0,False,,,0.0,219.0,,3,18,Network printer offline The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.
T20260226.0005,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,ABLE Manufacturing HQ,Primary Location,Scheduled,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-26 07:00:00,"Administrator, Autotask",,2026-03-05 11:00:00,2026-02-26 07:00:00,,,False,2,2.0,False,,,0.0,172.0,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.
T20251227.0004,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,ABLE Manufacturing HQ,Primary Location,Scheduled,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-27 01:30:00,"Administrator, Autotask",,2026-01-05 11:00:00,2025-12-27 01:30:00,,,False,2,2.0,False,,,0.0,225.5,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.
T20260220.0004,Need access to CRM application,Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.,ABLE Manufacturing HQ,Primary Location,Scheduled,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-20 12:00:00,"Administrator, Autotask",,2026-02-27 15:00:00,2026-02-20 12:00:00,,,False,4,2.0,False,,,0.0,171.0,,5,14,Need access to CRM application Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.
T20251230.0002,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,ABLE Manufacturing HQ,Primary Location,Scheduled,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-30 11:30:00,"Administrator, Autotask",,2026-01-06 14:30:00,2025-12-30 11:30:00,,,False,1,2.0,False,,,0.0,171.0,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.
T20260114.0002,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,ABLE Manufacturing HQ,Primary Location,Scheduled,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-14 06:00:00,"Administrator, Autotask",,2026-01-21 11:00:00,2026-01-14 06:00:00,,,False,4,2.0,False,,,0.0,173.0,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.
T20251212.0002,Backup job failed overnight,Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,ABLE Manufacturing HQ,Primary Location,Scheduled,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-12 15:00:00,"Administrator, Autotask",,2025-12-22 09:00:00,2025-12-12 15:00:00,,,False,3,2.0,False,,,0.0,234.0,,4,19,Backup job failed overnight Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.
T20260225.0001,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,ABLE Manufacturing HQ,Primary Location,Scheduled,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-25 01:30:00,"Administrator, Autotask",,2026-03-04 11:00:00,2026-02-25 01:30:00,,,False,4,2.0,False,,,0.0,177.5,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.
T20260215.0003,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,ABLE Manufacturing HQ,Primary Location,Scheduled,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-15 17:00:00,"Administrator, Autotask",,2026-02-23 11:00:00,2026-02-15 17:00:00,,,False,4,2.0,False,,,0.0,186.0,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.
T20251231.0001,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,ABLE Manufacturing HQ,Primary Location,Escalate,High,Email,2.0,"Moore, James",IT:Technician II,Triage,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-31 07:30:00,"Administrator, Autotask",,2026-01-07 11:00:00,2025-12-31 07:30:00,,,False,3,2.0,False,,,0.0,171.5,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.
